Depto;Munic;Sexo;Tipo_Actor;Tipo_Comunidad;Nombre_Comunidad;Componente;#Fam. Pago Parcial;$Vlr Pago Parcial;#Fam. Pago Total;$Vlr Pago Total;#Fam. Atendidas;$Pagado
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;2;4000000;131;1572000000;133;1576000000
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;7;7377071,817;120;219388246,1;127;226765318
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;133;163791061,8;;;133;163791061,8
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;125;43480082;9;81000000;134;124480082
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;129;671993347,2;1;10000000;130;681993347,2
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;;;1;1811458,963;1;1811458,963
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;03 - Asistencia Tecnica Integral;1;1165365,77;;;1;1165365,77
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;1;179950;;;1;179950
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;01 - Asistencia Alimentaria Inmediata;1;2000000;106;1272000000;107;1274000000
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;2;3322660,927;100;182643697,5;102;185966358,5
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;03 - Asistencia Tecnica Integral;107;123855694,6;;;107;123855694,6
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;101;68657580,93;6;54000000;107;122657580,9
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;101;522322367,2;;;101;522322367,2
CORDOBA;PUERTO LIBERTADOR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;32;384000000;32;384000000
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;2;3432509,927;30;54763373,98;32;58195883,9
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;32;40677407,35;;;32;40677407,35
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;23;8458229,963;9;81000000;32;89458229,96
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;31;196709367,2;;;31;196709367,2
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;01 - Asistencia Alimentaria Inmediata;;;4;48000000;4;48000000
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;1;1664458,963;3;5511005,89;4;7175464,854
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;03 - Asistencia Tecnica Integral;4;5108086,555;;;4;5108086,555
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;4;686800;;;4;686800
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;4;20000000;;;4;20000000
CORDOBA;PUERTO LIBERTADOR;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;FEMENINO;RECOLECTOR;NO APLICA;NO APLICA;06 - Recolector;2;15170000;11;132000000;13;147170000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;01 - Asistencia Alimentaria Inmediata;;;5;60000000;5;60000000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;02 - Asistencia y Seguridad Alimentaria;;;5;9140893,817;5;9140893,817
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;03 - Asistencia Tecnica Integral;5;6177843,894;;;5;6177843,894
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;04 - Proyectos Productivos Ciclo Corto;3;653850;2;18000000;5;18653850
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;05 - Proyectos Productivos Ciclo Largo;5;34969339,07;;;5;34969339,07
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;14;94000000;425;5100000000;439;5194000000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;18;28770325,34;401;731832306,5;419;760602631,9
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;443;536765292,6;;;443;536765292,6
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;378;142907498,9;66;594000000;444;736907498,9
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;413;2321160621;6;60000000;419;2381160621
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;01 - Asistencia Alimentaria Inmediata;;;11;132000000;11;132000000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;;;11;20051035,6;11;20051035,6
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;03 - Asistencia Tecnica Integral;11;13747993,32;;;11;13747993,32
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;10;4454700;1;9000000;11;13454700
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;10;50000000;1;10000000;11;60000000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;ALTO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;01 - Asistencia Alimentaria Inmediata;18;170000000;418;5016000000;436;5186000000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;21;34565251,23;387;706685101,2;408;741250352,4
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;03 - Asistencia Tecnica Integral;437;504024532,7;;;437;504024532,7
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;401;172369959,9;36;324000000;437;496369959,9
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;404;2139911924;1;10000000;405;2149911924
CORDOBA;PUERTO LIBERTADOR;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;02 - Asistencia y Seguridad Alimentaria;;;2;3648858,927;2;3648858,927
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;03 - Asistencia Tecnica Integral;2;2700111,608;;;2;2700111,608
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;04 - Proyectos Productivos Ciclo Corto;2;293900;;;2;293900
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;05 - Proyectos Productivos Ciclo Largo;2;10000000;;;2;10000000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;MARTIN LUTHER KING ¨CONCOMARTINLUTHER¨;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;2;20000000;76;912000000;78;932000000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;;;76;139073894,6;76;139073894,6
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;78;101758597;;;78;101758597
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;61;13357750;17;153000000;78;166357750
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;75;453226024,6;;;75;453226024,6
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;01 - Asistencia Alimentaria Inmediata;1;10000000;14;168000000;15;178000000
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;;;14;25538514,89;14;25538514,89
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;03 - Asistencia Tecnica Integral;15;18223569;;;15;18223569
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;11;12482125;4;36000000;15;48482125
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;13;79898294,12;1;10000000;14;89898294,12
CORDOBA;PUERTO LIBERTADOR;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;PUERTO LIBERTADOR;MASCULINO;RECOLECTOR;NO APLICA;NO APLICA;06 - Recolector;24;181100000;109;1308000000;133;1489100000
CORDOBA;PUERTO LIBERTADOR;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
CORDOBA;PUERTO LIBERTADOR;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;;;1;1811458,963;1;1811458,963
CORDOBA;PUERTO LIBERTADOR;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;1;1127491,905;;;1;1127491,905
CORDOBA;PUERTO LIBERTADOR;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;1;212950;;;1;212950
CORDOBA;PUERTO LIBERTADOR;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
CORDOBA;PUERTO LIBERTADOR;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;02 - Asistencia y Seguridad Alimentaria;;;2;3643382,927;2;3643382,927
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;03 - Asistencia Tecnica Integral;2;2071891,402;;;2;2071891,402
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;04 - Proyectos Productivos Ciclo Corto;2;468340;;;2;468340
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;05 - Proyectos Productivos Ciclo Largo;2;7000000;;;2;7000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS GABRIEL VIDES;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS GABRIEL VIDES;02 - Asistencia y Seguridad Alimentaria;1;1622349,963;;;1;1622349,963
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS GABRIEL VIDES;03 - Asistencia Tecnica Integral;1;1354474,77;;;1;1354474,77
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS GABRIEL VIDES;04 - Proyectos Productivos Ciclo Corto;1;179950;;;1;179950
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS GABRIEL VIDES;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS GABRIEL VIDES;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;64;768000000;64;768000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;3;4800298,89;60;109534685,2;63;114334984,1
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;65;82690481,08;;;65;82690481,08
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;30;26867094,67;34;313421914,8;64;340289009,5
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;62;446522832,2;;;62;446522832,2
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;DOCHAMA ALTO URE;01 - Asistencia Alimentaria Inmediata;;;6;72000000;6;72000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;DOCHAMA ALTO URE;02 - Asistencia y Seguridad Alimentaria;;;6;11067034,89;6;11067034,89
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;DOCHAMA ALTO URE;03 - Asistencia Tecnica Integral;7;7438284,312;;;7;7438284,312
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;DOCHAMA ALTO URE;04 - Proyectos Productivos Ciclo Corto;4;6316139,963;3;27000000;7;33316139,96
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;DOCHAMA ALTO URE;05 - Proyectos Productivos Ciclo Largo;6;44573597,93;;;6;44573597,93
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;DOCHAMA ALTO URE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;01 - Asistencia Alimentaria Inmediata;1;10000000;14;168000000;15;178000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;02 - Asistencia y Seguridad Alimentaria;2;3239819,927;13;24329817,96;15;27569637,89
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;03 - Asistencia Tecnica Integral;15;19450060,3;;;15;19450060,3
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;04 - Proyectos Productivos Ciclo Corto;5;11358792,93;10;99616718,85;15;110975511,8
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;05 - Proyectos Productivos Ciclo Largo;15;111830183,8;;;15;111830183,8
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA QUEBRADA CAÑAVERAL RÍO SAN JORGE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;02 - Asistencia y Seguridad Alimentaria;1;1638578,963;;;1;1638578,963
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;03 - Asistencia Tecnica Integral;1;1495785,26;;;1;1495785,26
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;04 - Proyectos Productivos Ciclo Corto;1;179950;;;1;179950
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;1;10000000;15;180000000;16;190000000
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;;;14;25992487,71;14;25992487,71
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;16;18440897,44;;;16;18440897,44
CORDOBA;SAN JOSÉ DE URÉ;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;5;9807121;11;100269297;16;110076418
